SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540861,IPRU3018    ,B ,Q,9.40,9.40,9.40,9.40,9.40,9.23,2,286,2688.00,
540862,IPRU3019    ,B ,Q,10.50,10.50,10.50,10.50,10.50,11.30,2,1070,11235.00,
540879,APOLLO      ,B ,Q,118.10,118.10,115.65,117.70,117.50,120.50,57,2313,271369.00,
540900,NEWGEN      ,B ,Q,304.50,320.00,302.00,304.85,304.50,301.55,390,5468,1692788.00,
540901,PRAXIS      ,B ,Q,112.30,114.15,110.50,112.70,114.15,113.00,23,261,29358.00,
540902,AMBER       ,B ,Q,821.10,825.00,811.95,815.00,813.50,825.10,30,215,175802.00,
540903,CRPRISK     ,M ,Q,33.10,33.10,27.00,29.05,29.05,33.30,9,20000,620800.00,
540935,GALAXYSURF  ,B ,Q,1150.40,1170.00,1150.40,1166.65,1160.80,1138.15,57,295,342721.00,
540938,GUJHYSPIN   ,M ,Q,5.35,5.35,5.25,5.25,5.25,5.11,2,40000,213000.00,
540945,FSSPL       ,M ,Q,4.12,4.12,4.12,4.12,4.12,3.97,1,4000,16480.00,
540947,IPRU3034    ,B ,Q,9.05,9.05,9.05,9.05,9.05,9.15,1,10,90.00,
540954,IWP         ,X ,Q,60.00,63.45,58.10,60.75,60.90,58.75,152,26702,1645514.00,
540961,SHIVAMILLS  ,B ,Q,47.00,47.00,46.55,46.60,46.55,48.05,6,284,13326.00,
540975,ASTERDM     ,B ,Q,136.40,138.00,135.00,135.95,135.00,138.20,84,1229,167655.00,
540980,YSL         ,XT,Q,9480.00,10230.00,9480.00,10230.00,10230.00,9975.00,3,3,29809.00,
541006,ANGEL       ,M ,Q,9.74,9.74,9.00,9.00,9.00,9.74,2,8000,74960.00,
541019,HGINFRA     ,B ,Q,277.00,282.00,265.25,272.60,270.00,277.70,203,4511,1229950.00,
541092,ABSLRIF6RG  ,B ,Q,7.60,7.60,7.60,7.60,7.60,7.42,1,1,7.00,
541097,LIQUIDETF   ,F ,Q,1000.00,1000.01,1000.00,1000.01,1000.01,1000.01,2,5000,5000030.00,
541143,BDL         ,B ,Q,310.00,311.30,301.60,304.65,304.65,313.15,405,8285,2535975.00,
541144,ACTIVE      ,M ,Q,23.50,23.50,23.50,23.50,23.50,20.00,1,2000,47000.00,
541153,BANDHANBNK  ,A ,Q,548.00,552.00,538.75,545.40,545.40,556.25,964,30672,16665938.00,
541154,HAL         ,A ,Q,696.00,697.95,689.20,692.25,691.85,696.60,95,1119,774819.00,
541161,KARDA       ,B ,Q,205.30,206.90,199.45,205.40,205.40,204.85,25,289,58731.00,
541163,SANDHAR     ,B ,Q,274.00,282.00,272.80,281.75,282.00,276.90,7,9,2500.00,
541178,BENARA      ,M ,Q,23.70,23.70,20.80,21.05,21.05,25.90,6,12000,257900.00,
541179,ISEC        ,A ,Q,222.45,222.45,218.20,220.80,220.05,220.85,318,5826,1283943.00,
541195,MIDHANI     ,B ,Q,126.60,131.60,125.05,130.30,131.50,125.45,470,25694,3313002.00,
541206,OBCL        ,M ,Q,51.05,53.25,50.65,53.25,53.25,53.55,3,6000,309900.00,
541233,LEMONTREE   ,A ,Q,70.00,70.00,67.00,68.70,68.05,69.60,579,22518,1532644.00,
541256,IPRU3081    ,F ,Q,9.40,9.40,9.40,9.40,9.40,9.40,2,3100,29140.00,
541269,CHEMFABALKA ,B ,Q,171.00,171.95,168.10,168.10,168.10,168.00,9,1063,179755.00,
541285,RXXXVI14G   ,F ,Q,10.16,10.16,10.16,10.16,10.16,10.16,1,355000,3606800.00,
541301,ORIENTELEC  ,B ,Q,166.40,166.40,163.00,164.70,165.20,164.90,58,1677,275849.00,
541303,AKSHAR      ,M ,Q,16.10,16.10,16.10,16.10,16.10,16.05,2,6000,96600.00,
541304,INDOUS      ,M ,Q,87.50,91.00,85.10,89.05,85.10,94.85,12,45000,3930875.00,
541309,IPRU3095    ,B ,Q,9.05,9.05,8.95,8.97,8.95,8.92,2,50,448.00,
541313,ICICI500    ,B ,Q,155.50,155.50,154.73,154.73,154.73,156.84,2,2,310.00,
541336,INDOSTAR    ,A ,Q,361.00,363.30,356.10,361.50,361.45,363.50,24,235,84669.00,
541337,MILEFUR     ,M ,Q,19.00,19.00,19.00,19.00,19.00,19.50,1,3000,57000.00,
541338,UHZAVERI    ,M ,Q,11.00,11.00,11.00,11.00,11.00,11.00,2,45000,495000.00,
541347,PARVATI     ,T ,Q,2.12,2.12,2.12,2.12,2.12,2.12,4,563,1193.00,
541400,ZIMLAB      ,X ,Q,114.20,114.20,105.25,111.60,111.60,111.15,46,1129,125563.00,
541401,ARIHANTINS  ,M ,Q,6.50,6.61,6.40,6.50,6.40,6.30,19,112000,731240.00,
541402,AFFORDABLE  ,M ,Q,99.00,99.00,99.00,99.00,99.00,99.00,1,1600,158400.00,
541403,DOLLAR      ,B ,Q,250.00,250.00,247.45,250.00,250.00,260.00,12,903,225699.00,
541444,PALMJEWELS  ,M ,Q,22.00,22.00,22.00,22.00,22.00,22.00,1,8000,176000.00,
541450,ADANIGREEN  ,A ,Q,43.50,43.60,42.20,43.50,43.50,43.05,679,132368,5700001.00,
541540,SOLARA      ,B ,Q,482.20,482.20,470.00,477.55,480.00,482.05,146,3183,1515497.00,
541545,TALWGYM     ,B ,Q,104.05,104.05,102.35,103.30,103.60,104.60,87,56229,5823260.00,
541546,GAYAHWS     ,B ,Q,0.75,0.75,0.75,0.75,0.75,0.80,7,32125,24093.00,
541556,RITES       ,B ,Q,275.00,280.00,273.10,276.90,276.60,275.65,309,16389,4502226.00,
541557,FINEORG     ,B ,Q,1461.65,1479.35,1449.00,1461.25,1461.25,1483.15,207,1058,1543721.00,
541578,VARROC      ,B ,Q,480.25,489.00,476.50,481.35,478.40,482.35,383,3610,1740308.00,
541601,RAJNISH     ,M ,Q,162.00,167.95,162.00,167.75,167.95,168.00,3,3600,596940.00,
541627,HITECHWIND  ,XT,Q,13.70,13.70,13.70,13.70,13.70,14.40,1,10,137.00,
541634,RAWEDGE     ,M ,Q,71.00,71.00,68.05,68.05,68.05,71.15,4,25600,1784560.00,
541678,TVF1G       ,B ,Q,8.95,8.95,8.95,8.95,8.95,8.99,2,1500,13425.00,
541700,TCNSBRANDS  ,B ,Q,801.70,809.35,798.00,805.15,801.00,806.20,40,161,129556.00,
541701,SUPERSHAKT  ,M ,Q,441.00,441.00,441.00,441.00,441.00,460.00,3,900,396900.00,
541729,HDFCAMC     ,B ,Q,1859.65,1899.00,1830.10,1895.05,1895.05,1858.25,2593,22276,41736146.00,
541735,VIVANTA     ,XT,Q,3.81,3.81,3.81,3.81,3.81,3.74,1,150,571.00,
541770,CREDITACC   ,B ,Q,580.00,585.00,578.00,578.25,578.10,585.15,351,3559,2067933.00,
541771,AMINTAN     ,X ,Q,1.08,1.19,1.08,1.09,1.09,1.19,12,14166,15536.00,
541778,DEEP        ,M ,Q,54.00,56.90,54.00,56.90,56.90,57.50,2,6000,332700.00,
541804,IPRU3168    ,B ,Q,9.05,9.05,8.55,8.90,8.90,8.82,7,12700,111921.00,
541890,SPACEINCUBA ,X ,Q,0.58,0.58,0.58,0.58,0.58,0.61,1,10,5.00,
541956,IRCON       ,B ,Q,390.05,396.10,388.00,393.20,393.15,390.55,107,2239,876664.00,
541972,SETFSN50    ,B ,Q,327.46,328.34,327.46,328.34,328.34,329.55,2,49,16085.00,
541974,MANORAMA    ,M ,Q,210.50,212.05,208.00,211.35,211.90,211.00,23,16800,3536490.00,
541984,RIOSAG      ,B ,Q,10.20,10.20,9.59,9.59,9.59,10.10,3,970,9394.00,
541988,AAVAS       ,B ,Q,1465.00,1465.00,1430.85,1438.15,1432.20,1447.90,228,1076,1556862.00,
542011,GRSE        ,B ,Q,118.50,119.00,117.10,117.50,117.50,118.30,67,4134,488188.00,
542012,AAL         ,M ,Q,56.00,56.00,56.00,56.00,56.00,59.30,1,2000,112000.00,
542013,DOLFIN      ,M ,Q,38.00,38.40,36.00,36.00,36.00,37.50,3,6000,224800.00,
542019,SHUBHAM     ,M ,Q,49.50,55.00,49.50,55.00,55.00,48.00,3,9000,469500.00,
542066,ADANIGAS    ,B ,Q,170.25,171.70,166.65,168.55,168.55,169.25,1275,88699,14965472.00,
542131,MAN50ETF    ,B ,Q,119.30,119.30,118.60,118.60,118.60,119.50,3,5,595.00,
542141,TECHNOE     ,B ,Q,251.00,251.00,246.10,246.55,246.10,250.40,5,5,1241.00,
542156,IPRU3218    ,B ,Q,9.15,9.85,9.14,9.63,9.40,9.25,10,8724,81497.00,
542206,BTSYN       ,X ,Q,17.80,17.80,17.80,17.80,17.80,17.20,1,50,890.00,
542216,DALBHARAT   ,B ,Q,1156.10,1180.00,1141.80,1175.35,1179.00,1170.05,103,813,943463.00,
542231,NILASPACES  ,B ,Q,1.83,1.89,1.76,1.77,1.79,1.83,27,28680,51456.00,
542233,TREJHARA    ,B ,Q,22.35,23.75,22.35,23.75,23.75,27.00,3,174,4102.00,
542248,DECCAN      ,M ,Q,99.30,99.90,94.50,99.40,99.70,99.20,14,32400,3197160.00,
542285,AXITA       ,M ,Q,93.50,94.50,93.50,94.05,94.10,91.10,3,6000,564200.00,
542323,KPIGLOBAL   ,M ,Q,65.10,65.20,65.10,65.15,65.20,64.70,4,40000,2606240.00,
542333,CESCVENTURE ,B ,Q,446.40,446.60,435.00,436.40,436.40,446.35,181,2163,957586.00,
542337,SPENCER     ,B ,Q,102.40,103.25,100.00,100.15,100.00,102.35,138,6029,606565.00,
542351,GLOSTERLTD  ,T ,Q,990.00,990.00,990.00,990.00,990.00,1001.00,3,6,5940.00,
542383,RITCO       ,M ,Q,73.00,75.00,71.50,75.00,75.00,75.00,17,158400,11859200.00,
542399,CHALET      ,B ,Q,335.00,335.00,327.10,327.10,327.10,343.15,11,102,33594.00,
542459,KRANTI      ,M ,Q,36.25,36.25,36.25,36.25,36.25,35.25,1,3000,108750.00,
542460,ANUP        ,B ,Q,483.00,494.00,483.00,492.25,494.00,485.00,46,881,430240.00,
542484,ARVINDFASN  ,B ,Q,777.45,777.45,757.00,764.50,764.50,778.20,182,1309,1000136.00,
542579,AGOL        ,M ,Q,47.00,47.00,46.50,46.50,46.50,47.00,3,102000,4793000.00,
542597,MSTC        ,B ,Q,93.60,94.00,92.25,93.10,92.50,94.05,68,1230,114094.00,
542602,EMBASSY     ,IF,Q,357.98,358.00,357.98,358.00,358.00,359.04,9,3600,1288792.00,
542627,CHANDNIMACH ,X ,Q,9.22,9.22,9.22,9.22,9.22,9.70,3,35,322.00,
542641,CKFSL       ,B ,Q,8.39,8.39,8.39,8.39,8.39,8.83,8,2137,17929.00,
542649,RVNL        ,B ,Q,26.15,26.30,25.75,25.90,25.90,26.00,874,458725,11921055.00,
542650,METROPOLIS  ,B ,Q,966.60,977.00,951.10,965.40,964.20,965.95,57,477,462597.00,
542651,KPITTECH    ,B ,Q,97.00,99.50,97.00,98.30,98.20,97.65,220,4728,465447.00,
542652,POLYCAB     ,B ,Q,596.10,604.00,590.00,592.60,595.85,599.20,443,6671,3965077.00,
542653,JINAAM      ,M ,Q,36.70,36.70,36.50,36.50,36.50,36.05,2,4000,146400.00,
542654,VRFILMS     ,M ,Q,66.00,67.00,66.00,67.00,67.00,65.00,4,8000,531800.00,
542655,VIKASMCORP  ,B ,Q,3.50,4.07,3.41,3.94,3.89,3.77,299,195093,749444.00,
542665,NEOGEN      ,B ,Q,363.80,399.00,363.40,388.45,388.45,364.10,7075,212189,82456651.00,
542666,GKP         ,M ,Q,45.00,45.00,45.00,45.00,45.00,40.00,1,4000,180000.00,
542669,BMW         ,X ,Q,30.00,30.00,24.00,26.30,26.30,25.90,5,87,2520.00,
542670,ARTEMISELC  ,M ,Q,98.25,98.25,98.15,98.15,98.15,97.80,3,6000,589200.00,
542677,MAHESH      ,XT,Q,25.05,25.05,25.05,25.05,25.05,26.35,1,1,25.00,
542678,CHCL        ,M ,Q,58.75,58.75,58.75,58.75,58.75,59.70,3,24000,1410000.00,
542682,HARISH      ,XT,Q,43.15,43.15,41.10,43.15,43.15,41.10,27,3108,132845.00,
542683,SUICH       ,MT,Q,68.50,71.90,65.10,71.35,71.90,0.00,350,670400,45287920.00,
555555,ICICISENSX  ,B ,Q,419.76,419.76,418.85,418.85,418.85,421.63,2,805,337902.00,
570001,TATAMTRTDVR ,A ,Q,83.15,83.25,79.85,82.80,82.80,83.15,1373,301110,24575515.00,
570002,FELDVR      ,B ,Q,30.55,33.60,30.55,31.75,31.75,32.65,8,462,15003.00,
570004,JISLBNDVR   ,B ,Q,31.00,31.00,28.00,28.15,28.15,29.05,101,7062,200031.00,
580001,STAN CHART  ,B ,I,56.90,56.90,53.35,56.10,56.10,55.00,13,266,14933.00,
590003,KARUR VY(PS ,B ,Q,77.00,77.15,72.80,74.90,74.85,76.95,380,58306,4380590.00,
590005,TIDE WATE(PS,B ,Q,4881.00,4925.00,4881.00,4917.00,4917.00,4897.20,11,15,73692.00,
590006,AMRUTANJAN  ,B ,Q,320.00,320.00,311.05,313.40,313.40,321.40,143,2772,873459.00,
590013,XPRO INDI(PS,B ,Q,33.10,33.10,33.10,33.10,33.10,33.15,1,10,331.00,
590021,BHARAT RA(PS,B ,Q,4060.15,4127.65,4054.00,4066.40,4081.00,4110.10,48,127,518536.00,
590022,EASTER SI(PS,T ,Q,1.63,1.63,1.56,1.58,1.58,1.63,3,400,628.00,
590024,FERT CHE(PS ,B ,Q,41.50,41.90,41.05,41.40,41.65,42.30,65,4787,197888.00,
590025,GINNI FIL(PS,B ,Q,11.99,12.20,11.29,11.63,11.75,11.28,108,28000,332923.00,
590030,SOUTH PET(PS,B ,Q,23.05,23.20,22.60,23.10,23.20,23.20,46,4254,97543.00,
590031,DE NORA     ,B ,Q,234.80,239.55,234.80,239.55,239.55,239.00,37,575,136291.00,
590043,HARITA SEAT ,B ,Q,432.60,432.60,429.75,430.05,430.00,439.25,16,71,30533.00,
590051,SAKSOFT LTD ,B ,Q,355.00,355.00,340.75,344.30,344.95,355.85,162,4703,1633879.00,
590057,PROSEED     ,B ,Q,0.43,0.43,0.42,0.43,0.43,0.44,8,1359,578.00,
590062,ANDHRA SUGAR,B ,Q,340.85,342.00,335.05,336.85,338.30,342.05,77,1268,431524.00,
590066,KCP LTD     ,B ,Q,88.05,88.05,84.15,86.15,86.90,88.80,66,5397,463201.00,
590068,KHAITAN INDI,B ,Q,25.50,25.50,22.00,24.55,24.95,23.00,20,1409,33436.00,
590070,RADAAN MEDIA,B ,Q,2.15,2.19,1.77,2.06,1.85,1.91,17,2424,5053.00,
590071,SUNDARAM FIN,B ,Q,1568.00,1568.00,1523.00,1552.15,1550.00,1579.85,180,646,996800.00,
590072,SUNDARAM BRK,B ,Q,320.00,325.00,304.00,310.00,310.00,318.20,29,392,121631.00,
590073,WHEELS INDIA,B ,Q,815.00,815.00,812.60,812.60,812.60,825.00,3,16,13028.00,
590075,LAMBODHARA T,B ,Q,42.50,43.00,41.80,43.00,43.00,43.25,13,717,30220.00,
590078,MAITHAN ALL ,B ,Q,627.65,653.00,616.00,622.90,623.10,615.85,247,2758,1747216.00,
590086,ORISSA MINE ,B ,Q,778.60,782.25,766.40,770.55,768.85,782.90,80,707,546549.00,
590095,GOLDBEES    ,E ,Q,2876.99,2891.07,2875.00,2883.21,2887.00,2875.56,89,1100,3171354.00,
590096,LIQUIDBEES  ,F ,Q,999.99,1000.01,999.99,1000.01,1000.00,1000.01,372,251285,251285028.00,
590097,KOTAKGOLDETF,E ,Q,283.00,286.24,282.70,285.05,285.05,284.98,6,84,23954.00,
590098,SBI GOLD ETS,E ,Q,2937.00,2937.00,2921.00,2925.01,2925.01,2930.00,18,125,365586.00,
590099,QUANTUM GOLD,E ,Q,1431.00,1437.00,1429.00,1435.00,1435.00,1437.00,15,73,104674.00,
590101,UTI GOLD ETF,E ,Q,2898.00,2903.00,2898.00,2903.00,2903.00,2900.36,4,36,104458.00,
590103,NIFTY BEES  ,B ,Q,1250.97,1253.50,1246.00,1250.15,1249.45,1254.57,48,347,433176.00,
590104,JUNIOR BEES ,B ,Q,281.32,283.12,279.76,282.25,283.12,282.37,26,7449,2091900.00,
590106,BANK BEES   ,B ,Q,3140.00,3146.16,3133.00,3142.25,3142.25,3157.53,8,18,56550.00,
590107,KOTAK PSU BK,B ,Q,307.00,307.00,298.01,302.43,301.01,306.01,48,650,195266.00,
590108,PSUBNK BEES ,B ,Q,340.00,340.00,331.00,335.42,335.42,341.00,16,53,17737.00,
590115,M50 ETF     ,B ,Q,114.40,118.00,114.40,115.50,115.50,117.50,4,21,2417.00,
590126,GRADIENTE   ,XT,Q,1.69,1.69,1.69,1.69,1.69,1.66,8,12400,20956.00,
590134,MADRASFERT  ,B ,Q,24.05,24.05,23.00,23.45,23.60,24.30,234,50923,1187416.00,
700087,MUKUND CRPS ,F ,P,7.86,7.86,7.86,7.86,7.86,6.55,1,1,7.00,
715023,ILFS30MAR16 ,F ,P,1378.00,1378.00,1378.00,1378.00,1378.00,1149.00,1,1,1378.00,
715027,895LTFHL21  ,F ,P,104.50,104.50,103.10,104.43,104.45,104.50,19,22900,2385005.00,
717502,JSW NCPS    ,F ,P,3.56,3.56,3.56,3.56,3.56,3.56,2,220,783.00,
717503,ZEE NCPS    ,F ,P,5.29,5.29,5.25,5.29,5.29,5.29,56,602450,3183405.00,
800253,SGB2016II   ,G ,B,3025.10,3025.10,3025.10,3025.10,3025.10,3026.00,1,5,15125.00,
800254,SGBAUG24    ,G ,B,3057.00,3104.00,3057.00,3090.11,3090.00,3084.00,12,161,496875.00,
800259,SGB2016IIIA ,G ,B,3020.10,3048.90,3020.00,3023.05,3023.05,3022.00,5,35,106019.00,
800265,SGB2016IV   ,G ,B,3010.00,3010.00,3010.00,3010.00,3010.00,3015.00,1,5,15050.00,
800287,SGBMAY26    ,G ,B,3000.00,3000.00,3000.00,3000.00,3000.00,3003.00,1,4,12000.00,
890144,TATASTEELPP ,A ,Q,65.10,65.30,63.30,63.90,63.90,65.35,843,144194,9243830.00,
890145,IBVENTUREPP ,B ,Q,136.05,149.65,136.05,149.65,149.65,136.05,64,3038,436645.00,
934784,LTFINNCDIV  ,F ,D,1021.10,1021.10,1021.10,1021.10,1021.10,1015.11,1,18,18379.00,
934885,SREI2019VI  ,F ,D,1815.00,1815.00,1815.00,1815.00,1815.00,1830.00,2,50,90750.00,
934920,0STFC20VI   ,F ,D,1880.00,1880.00,1880.00,1880.00,1880.00,1909.99,2,15,28200.00,
934950,0MFL19K     ,F ,D,1899.00,1899.00,1898.00,1898.00,1898.00,1885.10,4,196,372164.00,
935088,12ECL20I    ,F ,D,1004.00,1004.00,1002.30,1002.40,1002.40,1008.50,13,219,219604.00,
935130,10STFC19    ,F ,D,1098.00,1098.00,1097.00,1097.00,1097.00,1092.00,4,40,43890.00,
935140,0STFC2019   ,F ,D,1686.99,1686.99,1685.00,1685.07,1685.00,1640.00,3,27,45498.00,
935248,12MFL20D    ,F ,D,1025.60,1025.60,1025.60,1025.60,1025.60,1013.00,1,520,533312.00,
935288,1072SREI19F ,F ,D,990.00,990.00,900.00,970.00,970.00,970.00,42,872,818855.00,
935290,1125SREI19G ,F ,D,1001.80,1001.80,989.00,989.00,989.00,990.00,5,256,253240.00,
935292,0SREI19H    ,F ,D,1620.00,1620.00,1620.00,1620.00,1620.00,1595.00,2,3,4860.00,
935315,940IFCI19C  ,F ,D,995.00,995.00,995.00,995.00,995.00,985.01,1,50,49750.00,
935381,13KFL2021H  ,F ,D,1003.00,1003.00,1003.00,1003.00,1003.00,1000.03,2,140,140420.00,
935383,849NTPC25   ,F ,D,12.91,12.94,12.90,12.94,12.94,12.91,27,12900,166644.00,
935461,1025SREI20  ,F ,D,970.00,970.00,970.00,970.00,970.00,970.00,1,20,19400.00,
935514,760PFC35    ,F ,D,1166.95,1167.20,1166.49,1166.85,1166.49,1175.00,3,3,3500.00,
935540,714REC25    ,F ,D,1062.10,1062.10,1062.02,1062.02,1062.02,1066.11,2,214,227288.00,
935574,753IRFC30   ,F ,D,1159.00,1160.26,1159.00,1160.26,1160.26,1152.99,6,108,125279.00,
935584,76NHAI31    ,F ,D,1131.90,1132.00,1131.90,1131.94,1132.00,1126.10,5,625,707463.00,
935610,728IREDA26  ,F ,D,1073.10,1088.70,1073.00,1088.70,1088.70,1060.00,5,3100,3326467.00,
935618,774IREDA31  ,F ,D,1150.00,1150.00,1150.00,1150.00,1150.00,1140.00,1,250,287500.00,
935666,769NHAI31   ,F ,D,1170.00,1180.00,1170.00,1180.00,1180.00,1167.00,4,938,1106140.00,
935674,769HUDCO31  ,F ,D,1155.00,1170.00,1155.00,1167.00,1170.00,1155.01,3,47,54309.00,
935690,764NABARD31 ,F ,D,1142.00,1142.00,1128.00,1128.00,1128.00,1130.50,3,52,58690.00,
935740,872MMFSL26  ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,999.99,5,160,160000.00,
935752,9MMFSL26    ,F ,D,1004.50,1004.70,1003.75,1003.94,1003.75,1004.00,11,528,530081.00,
935788,10EHFL26    ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,999.29,1,100,100000.00,
935794,883DHFL19B  ,F ,D,950.00,950.00,943.00,950.00,950.00,905.01,7,83,78749.00,
935798,888DHFL21B  ,F ,D,649.90,649.90,649.90,649.90,649.90,625.00,1,4,2599.00,
935806,920DHFL19B  ,F ,D,970.00,970.00,955.00,955.00,955.00,955.00,2,15,14340.00,
935810,925DHFL21B  ,F ,D,640.00,645.00,603.02,625.00,625.00,660.00,8,53,33044.00,
935814,930DHFL26B  ,F ,D,512.00,515.00,470.00,511.00,511.00,531.22,18,522,257342.00,
935818,0DHFL19B    ,F ,D,1165.00,1170.00,1160.00,1170.00,1170.00,1160.00,10,215,250500.00,
935820,0DHFL21B    ,F ,D,960.00,961.00,960.00,961.00,961.00,1200.00,2,78,74890.00,
935824,0DHFL26B    ,F ,D,1000.00,1007.00,1000.00,1007.00,1007.00,885.00,2,2,2007.00,
935832,910DHFL19B  ,F ,D,927.96,927.96,900.00,900.00,900.00,920.00,19,264,239029.00,
935836,915DHFL21B  ,F ,D,659.99,659.99,620.00,620.00,620.00,644.49,8,292,186139.00,
935840,925DHFL23B  ,F ,D,516.00,545.00,506.00,517.92,517.50,540.00,31,983,514962.00,
935852,89IBHFL21B  ,F ,D,910.00,920.00,910.00,910.02,910.00,977.55,35,671,613078.00,
935854,0IBHFL21    ,F ,D,1090.00,1090.00,1090.00,1090.00,1090.00,1192.50,1,50,54500.00,
935856,865IBHFL26  ,F ,D,825.00,825.00,825.00,825.00,825.00,851.00,2,10,8250.00,
935882,0KFL20B     ,F ,D,1300.00,1300.00,1300.00,1300.00,1300.00,1220.00,2,100,130000.00,
935896,960SIFL21   ,F ,D,960.00,960.00,910.00,910.00,910.00,907.82,2,150,141500.00,
935908,905RHFL22B  ,F ,D,749.99,749.99,675.00,675.00,675.00,625.00,2,2,1424.00,
935912,915RHFL27B  ,F ,D,605.10,605.10,605.00,605.01,605.00,620.00,4,103,62316.00,
935924,912SEFL20B  ,F ,D,915.00,915.00,915.00,915.00,915.00,975.00,1,15,13725.00,
935936,935SEFL22B  ,F ,D,810.00,875.00,810.00,875.00,875.00,910.00,4,16,13480.00,
935940,975SEFL22B  ,F ,D,859.00,859.00,859.00,859.00,859.00,870.00,9,185,158915.00,
935948,875MFL20A   ,F ,D,980.00,985.00,980.00,985.00,985.00,980.00,2,130,127900.00,
935954,9MFL20A     ,F ,D,1032.53,1032.53,1032.53,1032.53,1032.53,1019.00,1,100,103253.00,
935992,0SIFL20     ,F ,D,1160.00,1160.00,1140.00,1140.67,1140.00,1180.00,5,180,208220.00,
935994,912SIFL22   ,F ,D,916.20,916.20,916.00,916.00,916.00,916.00,2,25,22903.00,
935996,950SIFL22   ,F ,D,860.35,860.35,860.35,860.35,860.35,860.05,1,14,12044.00,
936004,875MFL22    ,F ,D,978.48,978.48,978.39,978.39,978.39,980.00,3,42,41095.00,
936052,930SEFL22   ,F ,D,880.00,880.00,880.00,880.00,880.00,879.00,1,10,8800.00,
936074,975KFL20    ,F ,D,955.00,955.00,955.00,955.00,955.00,980.00,1,50,47750.00,
936112,9SIFL23     ,F ,D,930.00,930.00,930.00,930.00,930.00,920.00,1,100,93000.00,
936122,842ERFL21   ,F ,D,946.00,946.00,945.00,945.00,945.00,945.00,2,21,19865.00,
936132,925ERFL28   ,F ,D,880.00,880.00,873.00,873.16,873.00,874.00,10,300,262284.00,
936138,875MFL23    ,F ,D,940.11,940.11,940.11,940.11,940.11,964.00,1,1,940.00,
936144,9MFL23      ,F ,D,935.00,935.00,935.00,935.00,935.00,974.00,1,1,935.00,
936174,875SEFL21   ,F ,D,810.00,810.00,810.00,810.00,810.00,1000.00,1,50,40500.00,
936178,0SEFL21     ,F ,D,960.00,960.00,960.00,960.00,960.00,960.00,1,3,2880.00,
936180,9SEFL23A    ,F ,D,838.00,838.00,805.00,807.50,805.00,830.00,6,47,39081.00,
936186,92SEFL28    ,F ,D,848.00,848.00,848.00,848.00,848.00,802.01,1,6,5088.00,
936192,9DHFL25     ,F ,D,750.00,750.00,750.00,750.00,750.00,700.00,1,2,1500.00,
936196,865DHFL23   ,F ,D,550.00,550.00,550.00,550.00,550.00,576.99,1,5,2750.00,
936198,89DHFL21    ,F ,D,746.98,746.98,526.01,625.00,625.00,646.99,8,69,42674.00,
936202,856DHFL21   ,F ,D,694.00,694.00,590.00,674.88,674.88,623.99,14,120,72066.00,
936206,910DHFL28   ,F ,D,470.00,489.88,452.00,458.56,460.00,460.50,18,253,119262.00,
936214,9DHFL23     ,F ,D,499.90,500.00,492.00,497.28,500.00,508.75,17,185,91997.00,
936216,925JMFCSL21 ,F ,D,950.00,950.00,950.00,950.00,950.00,935.00,2,43,40850.00,
936220,95JMFCSL23  ,F ,D,945.00,945.00,945.00,945.00,945.00,945.00,1,25,23625.00,
936224,975JMFCSL28 ,F ,D,914.00,920.30,912.00,914.33,912.00,931.50,9,200,183209.00,
936226,934JMFCS28  ,F ,D,926.00,926.00,926.00,926.00,926.00,931.00,1,5,4630.00,
936228,893STFCL23  ,F ,D,930.69,957.70,930.69,957.70,957.70,960.68,3,12,11465.00,
936230,903STFCL28  ,F ,D,972.00,972.00,972.00,972.00,972.00,972.00,1,25,24300.00,
936232,91STFCL21   ,F ,D,1051.00,1051.00,1051.00,1051.00,1051.00,1051.00,3,102,107202.00,
936234,93STFCL23   ,F ,D,1026.01,1026.01,1026.01,1026.01,1026.01,1028.00,1,100,102601.00,
936236,94STFCL28   ,F ,D,1043.00,1043.00,1043.00,1043.00,1043.00,1039.00,1,15,15645.00,
936242,0EFL21      ,F ,D,1027.00,1027.00,1027.00,1027.00,1027.00,1035.00,4,30,30810.00,
936244,945EFL21    ,F ,D,1030.00,1030.00,1030.00,1030.00,1030.00,1050.00,2,100,103000.00,
936250,965EFL23    ,F ,D,1005.00,1005.00,1005.00,1005.00,1005.00,1004.00,1,25,25125.00,
936252,943EFL28    ,F ,D,939.00,939.00,939.00,939.00,939.00,926.00,1,100,93900.00,
936254,985EFL28    ,F ,D,971.00,971.00,968.00,968.00,968.00,977.00,11,631,611870.00,
936268,890ICCL21   ,F ,D,880.00,880.00,880.00,880.00,880.00,985.00,3,80,70400.00,
936274,9ICCL23     ,F ,D,952.00,952.00,952.00,952.00,952.00,952.01,1,20,19040.00,
936286,880TCFSL21  ,F ,D,1059.10,1059.10,1055.10,1055.10,1055.10,1059.25,4,100,105756.00,
